0|000517|20170930|0.1505|20171031|20160203||20160614|20170223|-2.11|20141223
0|000518|20170930|0.0327|20171027|20161025|||20170728|2062.13|
0|000519|20170930|0.0189|20171027|20160711|20170811|20160921|20170524|1382.02|20170717
0|000520|20170930|0.0338|20171031|20170112||20161228|20170623|10.00|
0|000521|20170930|0.1151|20171018|20170626|20170626||20170824|0.94|
0|000523|20170930|0.0430|20171028|20160204|||20170524|0.41|20141231
0|000524|20170930|0.2100|20171031|20170106|20170630|20161215|20170119|0.11|20170417
0|000525|20170930|0.8972|20171031|20170126|20171101||20171116|-436.23|20170511
0|000526|20170930|0.6617|20171028|20170824|20170717|20171016|20170929|-0.90|20170620
0|000528|20170930|0.2485|20171031|20150717|||20171018|0.08|20150119
0|000529|20170930|0.1700|20171028|20161115|||||
0|000530|20170930|0.1700|20171025|20170314|||20171108|-45.00|
0|000531|20170930|0.2170|20171028|20171030|20171030|20171110|20161208|1358.35|
0|000532|20170930|0.0794|20171031|20161031|||||20160727
0|000533|20170930|0.0347|20171028|20160908||20161229|||
0|000534|20170930|0.0266|20171028|20170904|20170904|20170329|20170316|0.27|20160509
0|000536|20170930|0.0651|20171028|20170816|20170816||20170331|-304.04|20170116
0|000537|20170930|0.2600|20171031|20170825|20171117|20170817|||
0|000538|20170930|2.5000|20171031|20150709||20170425|20170704|-973.00|
0|000539|20170930|0.1490|20171031|20170412|||||
0|000540|20170930|0.3530|20171031|20160302|20170718|20170821|20170721|-5.00|
0|000541|20170930|0.5334|20171026|20151013|||20170901|0.57|
0|000543|20170930|0.0562|20171031|20150525|||||20150119
0|000544|20170930|0.4100|20171028|20151104||20160303|||
0|000545|20170930|0.1330|20171031|20170301|||||
0|000546|20170930|0.4118|20171025|20171127|20171127|20160616|20171027|-12.00|
0|000547|20170930|0.1200|20171024|20170807|20170810|20171030|20171027|-91.30|20150206
0|000548|20170930|0.2767|20171027|20170217|||20170622|0.12|20150119
0|000550|20170930|0.7500|20171026|20160222|||||
0|000551|20170930|0.1900|20171028|20170605|20170605|20160607|20170421|0.05|
0|000552|20170930|0.1625|20171031|20160202|||||
0|000553|20170930|0.6830|20171031|20170602||20170525|20170911|0.08|20161212
0|000554|20170930|0.0035|20171027|20170818|20171019||||20171019
0|000555|20170930|0.1346|20171027|20161215||20170705|20170220|15.00|20141222
0|000557|20170930|0.0250|20171027|20170330||20171128|||20160420
0|000558|20170930|0.0103|20171031|20170607|20170607|20161017|20170505|0.19|20170418
0|000559|20170930|0.2260|20171020|20151019||20170410|20171107|209.19|20141222
0|000560|20170930|0.0395|20171020|20171017|20171018|20170929|20170331|0.10|20170331
0|000561|20170930|0.0100|20171031|20170206|||20170602|1.00|
0|000563|20170930|0.1330|20171030|20160728||20170620|||20170119
0|000564|20170930|0.1720|20171031|20170301|20171010|20171128|20171106|-9013.56|
0|000565|20170930|0.1520|20171027|20170629|20170703|20160329|||
0|000566|20170930|0.1318|20171031|20160726||20171122|||
0|000567|20170930|0.3700|20171028|20170626|20171106||||20161104
0|000568|20170930|1.4170|20171027|20150713||20160420|20170801|1.00|
0|000570|20170930|0.0800|20171027|20160519|||||20160509
0|000571|20170930|0.0807|20171031|20160803|20170815|20170515|20171116|149.99|20161212
0|000572|20170930|-0.0382|20171028|20171010|20171010||20161226|0.90|
0|000573|20170930|0.0903|20171031|20170602|20170602||||20170116
0|000576|20170930|-0.0716|20171026|20161216||20160818|20170412|-0.03|
0|000581|20170930|1.8400|20171026|20170626|20170626||||
0|000582|20170930|0.4050|20171027|20171024|20171103|20171026|||20170511
0|000584|20170930|0.1035|20171031|20170330||20161010|||20160509
0|000585|20170930|-0.0319|20171031|20170213||20170829|20170125|23.69|20160512
0|000586|20170930|0.0050|20171030|20160118|20170922|20171106|20170707|967.20|20170320
0|000587|20170930|0.3400|20171031|20150810||20160201|20171115|-0.50|20170502
0|000589|20170930|-0.0200|20171028|20160426|||||
0|000590|20170930|0.0634|20171027|20160405|||20171108|68.91|20160328
0|000591|20170930|0.2285|20171025|20160328|20170706||||
0|000592|20170930|0.0056|20171031|20170616|20170616|20170809|||20160801
0|000593|20170930|0.0140|20171031|20160921|20171116|20171120|20170216|-0.16|20171117
0|000595|20170930|0.0310|20171031|20171019|20170818|20170801|20170327|0.10|20171117
0|000596|20170930|1.5800|20171028|20170918|20170918||||
0|000597|20170930|0.1700|20171030|20170314|20170710|20151204|20170908|-459.50|
0|000598|20170930|0.2492|20171028|20151016|||20170215|0.60|
0|000599|20170930|0.1600|20171031|20170602||20151229|||
0|000600|20170930|0.1330|20171027|20170809|20170810||20170525|-3000.00|20170717
0|000601|20170930|0.4022|20171031|20160203|||20170517|-0.07|
0|000603|20170930|0.2400|20171027|20170719||20160421|||20160509
0|000605|20170930|0.2735|20171028|20170607|20171017|20170413|20170920|-97.78|20170717
0|000606|20170930|-0.0683|20171028|20170303||20170703|||20170228
0|000607|20170930|0.0888|20171031|20170606|20170606||20170427|-1.10|20170119
0|000608|20170930|0.4000|20171028|20170915|20170915|20170927|20170816|-3.73|
0|000609|20170930|0.4200|20171027|20170904|20170904|20170821|20170621|-0.50|
0|000610|20170930|-0.0499|20171028|20160922||20170522|||
0|000611|20170930|-0.0302|20171031|20170630|20170630|20170309|||20170717
0|000612|20170930|0.2290|20171027|20170719|20170719|20160720|20171116|473.13|20170811
0|000613|20170930|0.0007|20171028|20171124|20170828|20170215|20170921|237.06|20171030
0|000615|20170930|-0.1171|20171031|20171127|20171127|20170912|||20171108
0|000616|20170930|0.0031|20171030|20170804|20170804||||
0|000617|20170930|0.5500|20171028|20170724|20170724|20161209|||20170110
0|000619|20170930|0.0138|20171020|20170410||20160516|20161216|-400.00|
0|000620|20170930|0.1300|20171024|20170405|||20170606|1.40|
0|000622|20170930|-0.0279|20171027|20160921|20171012|20161028|||20170417
0|000623|20170930|1.1779|20171028|20161124||20160328|20170310|0.01|20161205
0|000625|20170930|1.2100|20171026|20160712||20160302|20170109|-0.05|
0|000626|20170930|0.4065|20171031|20170816|20170925|20160407|||20170925
0|000627|20170930|0.2000|20171031|20170512|20170623|20160218|20171114|-0.12|
0|000628|20170930|0.0770|20171028|20170719|20171121||||20170424
0|000629|20170930|0.0780|20171026|20170413||20170420|20170203|0.05|20170417
0|000630|20170930|0.0380|20171031|20161111|||20170515|2884.81|
0|000631|20170930|0.2600|20171026|20170216|||20170830|-4560.00|
0|000632|20170930|0.0043|20171031|20170222|||||
0|000633|20170930|-0.0489|20171025|20171023|20171030|20170705|||20170508
0|000635|20170930|0.3500|20171026|20170829|20170829|20170512|20161226|-194.45|20170516
0|000636|20170930|0.2000|20171026|20171120|20171127|20160315|20170602|858.38|
0|000637|20170930|0.1460|20171026|20170209|||20170606|-0.02|20160512
0|000638|20170930|0.0805|20171031|20170607|20170612|20170718|||20170424
0|000639|20170930|0.4500|20171020|20150922||20170329|20171121|44.66|20170329
0|000650|20170930|0.2087|20171027|20151023|||||
0|000651|20170930|2.5700|20171031|20161123||20170918|20171124|1.05|20161205
0|000652|20170930|0.0443|20171031|20170419||20170807|||20160822
0|000655|20170930|0.1610|20171027|20170731|20170719|20161107|||20170811
0|000656|20170930|0.1500|20171031|20170919|20170919|20170505|20170717|0.02|20170705
0|000657|20170930|0.1994|20171031|20170503||20170221|||20160801
0|000659|20170930|0.0323|20171031|20170913|20170612|20160818|||20170512
0|000661|20170930|2.8600|20171025|20151207|20170818|20160419|20170511|0.60|
0|000662|20170930|0.2481|20171028|20160405|20171120|20170605|20171009|123.95|20171120
0|000663|20170930|0.0900|20171025|20170223||20170220|20170217|1.03|
0|000665|20170930|0.3900|20171027|20160429||20160422|20170717|0.83|
0|000666|20170930|1.1800|20171021|20161111|20170714|20170123|||20170714
0|000667|20170930|0.1457|20171018|20170602|20170602|20160927|||
0|000668|20170930|-0.1400|20171027|20160321|||||20160620
0|000669|20170930|0.3958|20171028|20160419|20170825|20160118|||
0|000670|20170930|-0.0246|20171031|20170912|20171127|20161108|||20171127
0|000671|20170930|0.1500|20171023|20170907|20171106|20170106|20170821|-0.30|20150119
0|000672|20170930|0.5600|20171026|20170718|20170810|20170417|20170324|-530.00|20170426
0|000673|20170930|0.0363|20171028|20160923|20170822|20170118|20171124|55.00|20170822
0|000676|20170930|0.3418|20171031|20160920|20171120|20161117|20170328|-0.04|20171117
0|000677|20170930|0.0040|20171027|20160704||20171009|||20160511
0|000678|20170930|0.0150|20171028|20171011|20171011|20170929|||20170508
